id,Timestamp,Module,Method_Name,Arguments,Responses,Exceptions,Execution Time (Sec),Arrival_Time,Departure_Time
366,2021:10:20:13:02:43.686054,C9,ARM,"velocity: 20000, acceleration: 20000, X: -80359, Y: 114900, Z: 300000, elbow_bias: 0",None,None,0.0001747000060277,2021:10:20:13:07:49.965556,2021:10:20:13:07:49.989541
381,2021:10:20:13:02:45.417653,C9,MVNG,"axes: 1,2,3",None,None,0.0001554000045871,2021:10:20:13:02:44.489756,2021:10:20:13:02:44.501753
381,2021:10:20:13:02:45.417653,C9,MVNG,"axes: 1,2,3",None,None,0.0001554000045871,2021:10:20:13:07:50.212423,2021:10:20:13:07:50.222428
392,2021:10:20:13:02:45.552928,C9,MVNG,"axes: 1,2,3",None,None,0.0001344000047538,2021:10:20:13:02:44.623675,2021:10:20:13:02:44.633668
392,2021:10:20:13:02:45.552928,C9,MVNG,"axes: 1,2,3",None,None,0.0001344000047538,2021:10:20:13:07:50.391324,2021:10:20:13:07:50.401319
403,2021:10:20:13:02:45.690136,C9,MVNG,"axes: 1,2,3",None,None,0.0002012000040849,2021:10:20:13:02:44.762590,2021:10:20:13:02:44.771584
403,2021:10:20:13:02:45.690136,C9,MVNG,"axes: 1,2,3",None,None,0.0002012000040849,2021:10:20:13:07:50.524249,2021:10:20:13:07:50.533243
414,2021:10:20:13:02:45.802892,C9,ARM,"velocity: 20000, acceleration: 20000, X: -242860, Y: 117700, Z: 300000, gripper: -84720, elbow_bias: 0",None,None,0.0002148000057786,2021:10:20:13:02:44.875519,2021:10:20:13:02:44.884514
414,2021:10:20:13:02:45.802892,C9,ARM,"velocity: 20000, acceleration: 20000, X: -242860, Y: 117700, Z: 300000, gripper: -84720, elbow_bias: 0",None,None,0.0002148000057786,2021:10:20:13:07:50.792101,2021:10:20:13:07:50.801095
429,2021:10:20:13:02:47.459743,C9,MVNG,"axes: 1,2,3,0",None,None,0.0001980999950319,2021:10:20:13:02:46.532504,2021:10:20:13:02:46.540508
429,2021:10:20:13:02:47.459743,C9,MVNG,"axes: 1,2,3,0",None,None,0.0001980999950319,2021:10:20:13:07:50.972507,2021:10:20:13:07:50.981505
444,2021:10:20:13:02:47.632645,C9,MVNG,"axes: 1,2,3,0",None,None,0.0001453000004403,2021:10:20:13:02:46.705397,2021:10:20:13:02:46.713393
444,2021:10:20:13:02:47.632645,C9,MVNG,"axes: 1,2,3,0",None,None,0.0001453000004403,2021:10:20:13:07:51.282330,2021:10:20:13:07:51.293322
455,2021:10:20:13:02:47.766108,C9,MVNG,"axes: 1,2,3,0",None,None,0.0002177999995183,2021:10:20:13:02:46.838315,2021:10:20:13:02:46.848310
455,2021:10:20:13:02:47.766108,C9,MVNG,"axes: 1,2,3,0",None,None,0.0002177999995183,2021:10:20:13:07:51.396260,2021:10:20:13:07:51.406253
466,2021:10:20:13:02:47.897850,C9,MVNG,"axes: 1,2,3,0",None,None,0.0002048000023933,2021:10:20:13:02:46.969235,2021:10:20:13:02:46.978228
466,2021:10:20:13:02:47.897850,C9,MVNG,"axes: 1,2,3,0",None,None,0.0002048000023933,2021:10:20:13:07:51.647621,2021:10:20:13:07:51.658621
477,2021:10:20:13:02:48.045359,C9,MVNG,"axes: 1,2,3,0",None,None,0.0001457000034861,2021:10:20:13:02:47.117145,2021:10:20:13:02:47.126139
477,2021:10:20:13:02:48.045359,C9,MVNG,"axes: 1,2,3,0",None,None,0.0001457000034861,2021:10:20:13:07:51.764556,2021:10:20:13:07:51.772551
488,2021:10:20:13:02:48.159566,C9,ARM,"velocity: 20000, acceleration: 20000, X: -242860, Y: 117700, Z: 105000, elbow_bias: 0",None,None,0.0002136999974027,2021:10:20:13:02:47.234071,2021:10:20:13:02:47.241069
488,2021:10:20:13:02:48.159566,C9,ARM,"velocity: 20000, acceleration: 20000, X: -242860, Y: 117700, Z: 105000, elbow_bias: 0",None,None,0.0002136999974027,2021:10:20:13:07:51.961434,2021:10:20:13:07:51.969429
503,2021:10:20:13:02:49.883005,C9,MVNG,"axes: 1,2,3",None,None,0.0003228000132367,2021:10:20:13:02:48.954017,2021:10:20:13:02:48.964010
503,2021:10:20:13:02:49.883005,C9,MVNG,"axes: 1,2,3",None,None,0.0003228000132367,2021:10:20:13:07:52.176413,2021:10:20:13:07:52.186407
514,2021:10:20:13:02:50.002731,C9,MVNG,"axes: 1,2,3",None,None,0.0001818000018829,2021:10:20:13:02:49.073944,2021:10:20:13:02:49.083937
514,2021:10:20:13:02:50.002731,C9,MVNG,"axes: 1,2,3",None,None,0.0001818000018829,2021:10:20:13:07:52.364303,2021:10:20:13:07:52.373297
525,2021:10:20:13:02:50.126077,C9,MVNG,"axes: 1,2,3",None,None,0.0001791999966371,2021:10:20:13:02:49.199867,2021:10:20:13:02:49.206862
525,2021:10:20:13:02:50.126077,C9,MVNG,"axes: 1,2,3",None,None,0.0001791999966371,2021:10:20:13:07:52.547189,2021:10:20:13:07:52.556183
536,2021:10:20:13:02:50.248146,C9,MVNG,"axes: 1,2,3",None,None,0.0001688000047579,2021:10:20:13:02:49.321791,2021:10:20:13:02:49.332784
536,2021:10:20:13:02:50.248146,C9,MVNG,"axes: 1,2,3",None,None,0.0001688000047579,2021:10:20:13:07:52.759567,2021:10:20:13:07:52.770560
547,2021:10:20:13:02:50.363866,C9,ARM,"velocity: 20000, acceleration: 20000, X: -242860, Y: 117700, Z: 96520, elbow_bias: 0",None,None,0.0002575000107754,2021:10:20:13:02:49.436719,2021:10:20:13:02:49.444714
547,2021:10:20:13:02:50.363866,C9,ARM,"velocity: 20000, acceleration: 20000, X: -242860, Y: 117700, Z: 96520, elbow_bias: 0",None,None,0.0002575000107754,2021:10:20:13:07:52.934467,2021:10:20:13:07:52.943460
562,2021:10:20:13:02:50.830520,C9,MVNG,"axes: 1,2,3",None,None,0.0003233999887015,2021:10:20:13:02:49.902435,2021:10:20:13:02:49.912427
562,2021:10:20:13:02:50.830520,C9,MVNG,"axes: 1,2,3",None,None,0.0003233999887015,2021:10:20:13:07:53.189326,2021:10:20:13:07:53.208315
573,2021:10:20:13:02:50.939226,C9,OUTP,"output: 0, value: 0",None,None,0.0001722000015433,2021:10:20:13:02:50.012367,2021:10:20:13:02:50.020371
573,2021:10:20:13:02:50.939226,C9,OUTP,"output: 0, value: 0",None,None,0.0001722000015433,2021:10:20:13:07:53.367221,2021:10:20:13:07:53.376215
584,2021:10:20:13:02:51.044311,C9,ARM,"velocity: 20000, acceleration: 20000, X: -242860, Y: 117700, Z: 300000, elbow_bias: 0",None,None,0.000192399995285,2021:10:20:13:02:50.116303,2021:10:20:13:02:50.125297
584,2021:10:20:13:02:51.044311,C9,ARM,"velocity: 20000, acceleration: 20000, X: -242860, Y: 117700, Z: 300000, elbow_bias: 0",None,None,0.000192399995285,2021:10:20:13:07:53.481161,2021:10:20:13:07:53.490155
599,2021:10:20:13:02:51.838676,C9,MVNG,"axes: 1,2,3",None,None,0.0001914000022225,2021:10:20:13:02:50.911819,2021:10:20:13:02:50.920814
599,2021:10:20:13:02:51.838676,C9,MVNG,"axes: 1,2,3",None,None,0.0001914000022225,2021:10:20:13:07:53.806474,2021:10:20:13:07:53.816470
610,2021:10:20:13:02:51.966260,C9,MVNG,"axes: 1,2,3",None,None,0.0001023000004352,2021:10:20:13:02:51.039741,2021:10:20:13:02:51.047736
610,2021:10:20:13:02:51.966260,C9,MVNG,"axes: 1,2,3",None,None,0.0001023000004352,2021:10:20:13:07:53.929406,2021:10:20:13:07:53.936400
621,2021:10:20:13:02:52.105035,C9,MVNG,"axes: 1,2,3",None,None,0.0001851999986683,2021:10:20:13:02:51.176657,2021:10:20:13:02:51.186650
621,2021:10:20:13:02:52.105035,C9,MVNG,"axes: 1,2,3",None,None,0.0001851999986683,2021:10:20:13:07:54.139304,2021:10:20:13:07:54.148298
632,2021:10:20:13:02:52.224274,C9,MVNG,"axes: 1,2,3",None,None,0.0001525999978184,2021:10:20:13:02:51.296585,2021:10:20:13:02:51.305577
632,2021:10:20:13:02:52.224274,C9,MVNG,"axes: 1,2,3",None,None,0.0001525999978184,2021:10:20:13:07:54.321196,2021:10:20:13:07:54.333189
647,2021:10:20:13:02:52.388929,C9,MVNG,"axes: 1,2,3",None,None,0.0001309000072069,2021:10:20:13:02:51.459482,2021:10:20:13:02:51.469477
647,2021:10:20:13:02:52.388929,C9,MVNG,"axes: 1,2,3",None,None,0.0001309000072069,2021:10:20:13:07:54.563567,2021:10:20:13:07:54.580557
658,2021:10:20:13:02:52.515523,C9,MVNG,"axes: 1,2,3",None,None,0.0001136999999289,2021:10:20:13:02:51.588404,2021:10:20:13:02:51.596399
658,2021:10:20:13:02:52.515523,C9,MVNG,"axes: 1,2,3",None,None,0.0001136999999289,2021:10:20:13:07:54.748078,2021:10:20:13:07:54.758073
669,2021:10:20:13:02:52.637758,C9,MVNG,"axes: 1,2,3",None,None,0.0001360000023851,2021:10:20:13:02:51.711329,2021:10:20:13:02:51.719324
669,2021:10:20:13:02:52.637758,C9,MVNG,"axes: 1,2,3",None,None,0.0001360000023851,2021:10:20:13:07:54.873713,2021:10:20:13:07:54.885707
680,2021:10:20:13:02:52.764415,C9,MVNG,"axes: 1,2,3",None,None,0.000172999993083,2021:10:20:13:02:51.836253,2021:10:20:13:02:51.846246
680,2021:10:20:13:02:52.764415,C9,MVNG,"axes: 1,2,3",None,None,0.000172999993083,2021:10:20:13:07:55.012628,2021:10:20:13:07:55.022623
691,2021:10:20:13:02:52.885198,C9,MVNG,"axes: 1,2,3",None,None,0.0001097999993362,2021:10:20:13:02:51.958177,2021:10:20:13:02:51.967173
691,2021:10:20:13:02:52.885198,C9,MVNG,"axes: 1,2,3",None,None,0.0001097999993362,2021:10:20:13:07:55.193519,2021:10:20:13:07:55.203517
702,2021:10:20:13:02:53.013289,C9,MVNG,"axes: 1,2,3",None,None,0.0001901999930851,2021:10:20:13:02:52.086099,2021:10:20:13:02:52.094093
702,2021:10:20:13:02:53.013289,C9,MVNG,"axes: 1,2,3",None,None,0.0001901999930851,2021:10:20:13:07:55.299455,2021:10:20:13:07:55.310446
713,2021:10:20:13:02:53.133495,C9,MVNG,"axes: 1,2,3",None,None,0.0001920999930007,2021:10:20:13:02:52.206026,2021:10:20:13:02:52.216020
713,2021:10:20:13:02:53.133495,C9,MVNG,"axes: 1,2,3",None,None,0.0001920999930007,2021:10:20:13:07:55.463353,2021:10:20:13:07:55.472347
